MaxCarbonBudget,MinCarbonBudget,AVGCarbonBudget 
11608688.839,500025.51099999994,6054357.175
13034767.671,567456.228,6801111.9495
14261331.280000001,615366.88,7438349.080000001
14828201.013,645534.2590000001,7736867.636
15883141.656,694437.537,8288789.5965
14205850.719999999,616265.5399999999,7411058.129999999
11695174.379999999,512498.55000000005,6103836.465
9010299.571,390250.25899999996,4700274.915
6438102.3,282520.00800000003,3360311.154
4699580.386999999,205726.03399999999,2452653.2104999996
3975215.2499999995,170653.53,2072934.3899999997
3449641.1379999993,158985.88999999998,1804313.5139999997
3259654.528,140761.088,1700207.808
3691242.086,163120.85,1927181.468
4093899.0069999993,180436.518,2137167.7624999997
4941075.096,218454.55200000003,2579764.824
6149927.25,264012.56999999995,3206969.91
8054216.358,350822.966,4202519.6620000005
9341614.592999998,412932.3950000001,4877273.493999999
8792638.449,385763.665,4589201.056999999
9756787.105,425769.56,5091278.3325000005
9927482.071999997,433292.01599999995,5180387.043999999
10576065.285,453996.92500000005,5515031.105
12229942.706999999,524992.635,6377467.670999999
15157778.428,661459.616,7909619.022
17769104.307,773561.076,9271332.6915
19233626.125999995,845333.6429999999,10039479.884499997
19026870.610999998,820996.706,9923933.658499999
19836597.857999995,861545.454,10349071.655999998
19802154.416,853709.0319999999,10327931.724000001
17555362.825,766311.325,9160837.075
13631587.696,597759.1039999999,7114673.4
10373376.814,455643.96099999995,5414510.387499999
7945538.754999999,347608.10699999996,4146573.4309999994
6800923.164999999,299946.07999999996,3550434.6224999996
5906302.4339999985,263333.67,3084818.051999999
5042580.504,217837.392,2630208.948
5754358.932,255769.99,3005064.461
6828836.047,300977.478,3564906.7625
9179301.459999999,396388.16,4787844.81
11863593.724,508165.747,6185879.7354999995
15170264.656999998,657335.535,7913800.095999999
17515604.115,760817.52,9138210.817499999
16927253.376,732989.708,8830121.542
16085501.383999998,703285.043,8394393.213499999
16020941.52,693758.6710000001,8357350.0955
15903548.452,687430.766,8295489.609
18229037.736,793871.72,9511454.728
20462212.222,884571.9800000001,10673392.101
21559436.123999998,930488.2799999999,11244962.202
23728550.126,1036364.5019999999,12382457.314
23296741.439999998,1010804.82,12153773.129999999
23667952.5,1026936.0,12347444.25
19666151.778,856457.81,10261304.794
14109156.275999997,610785.2699999999,7359970.772999998
9375159.399999999,402434.0,4888796.699999999
6450312.8780000005,279220.75800000003,3364766.8180000004
4764493.880999999,220317.06199999998,2492405.4714999995
4380656.337,195312.43500000003,2287984.386
4455776.2809999995,205356.30500000002,2330566.2929999996
4709606.201,203374.09599999996,2456490.1485
6164689.050000001,278940.48,3221814.7650000006
9366482.853,410746.581,4888614.717
14369474.206999999,628883.475,7499178.840999999
15507781.080000002,674138.784,8090959.932000001
17362165.028,754651.911,9058408.4695
17980218.659999996,780149.1839999999,9380183.921999998
17524864.032,759187.898,9142025.965
17484144.678,757485.7289999999,9120815.203499999
19016007.876999997,830452.4349999999,9923230.155999998
19005595.086,820341.9280000001,9912968.507
19971494.865000002,865782.057,10418638.461000001
20995213.909999996,901271.25,10948242.579999998
21402294.91,933957.3670000001,11168126.1385
22907921.084,990194.7220000001,11949057.902999999
24951244.979999997,1084513.6349999998,13017879.307499997
25696034.880000003,1122439.008,13409236.944000002
22729535.423999995,989878.304,11859706.863999998
16762390.412999999,733610.025,8748000.218999999
11289314.82,484600.2,5886957.51
7938445.896,350974.152,4144710.0239999997
5924100.821999999,261274.94399999996,3092687.8829999994
5730076.17,259275.072,2994675.621
5775861.875,247954.17500000002,3011908.025
6382690.785,289152.09,3335921.4375
6926943.869999999,301559.412,3614251.641
10729283.584,468889.60000000003,5599086.592
15774841.620000001,687458.706,8231150.163000001
16010175.120000001,693292.4510000001,8351733.7855
15581481.087000001,679946.382,8130713.7345
14803147.011999998,648970.324,7726058.668
13687811.169999998,593904.608,7140857.888999999
13954798.941999998,600625.1379999999,7277712.039999999
15616979.351999998,674078.4959999999,8145528.923999999
16416287.159999998,713379.03,8564833.094999999
17319828.522,750366.871,9035097.6965
19013715.071999997,832195.568,9922955.319999998
19792411.439999998,857075.537,10324743.488499999
21101513.122,912112.7509999999,11006812.9365
22485320.351999998,984141.388,11734730.87
23427250.97,1016492.128,12221871.548999999
19853715.335999995,860664.1680000001,10357189.751999998
13764353.676,598912.5120000001,7181633.0940000005
9495738.671999998,415102.08,4955420.375999999
7102595.529000001,302824.791,3702710.1600000006
5910257.595,257298.72199999998,3083778.1585
4587799.743,204547.965,2396173.854
4647735.471,214203.255,2430969.363
5446242.359999999,242821.8,2844532.0799999996
6739614.665999999,294100.734,3516857.6999999997
10527036.39,458394.30000000005,5492715.345000001
14761282.044,638224.26,7699753.152
16455147.372000001,716626.7620000001,8585887.067000002
17245589.443999995,748344.4619999999,8996966.952999998
17261348.927999996,752549.472,9006949.199999997
16443193.98,713458.7520000001,8578326.366
16796157.622,732268.353,8764212.9875
19005571.372,829996.6600000001,9917784.016
21170902.209,913747.514,11042324.861499999
23336775.636,1011045.998,12173910.817
24277402.0,1047717.0,12662559.5
24154373.21,1054053.077,12604213.1435
25954600.07,1115544.717,13535072.3935
27366005.957999997,1181095.26,14273550.609
28832410.203999996,1250866.818,15041638.510999998
26152861.560000002,1142407.56,13647634.56
19833054.732,859390.7760000001,10346222.754
13809186.496,599201.5599999999,7204194.028
9575540.212000001,408260.748,4991900.48
7027051.509,318343.26599999995,3672697.3874999997
6122238.444,272961.22000000003,3197599.832
6078005.607,271285.80500000005,3174645.706
5625504.67,259266.35000000003,2942385.51
7438904.675999999,318055.968,3878480.3219999997
9948900.06,427563.97199999995,5188232.016
14757344.319999998,639524.8,7698434.56
15387731.656,676719.604,8032225.63
15826086.528,686666.1840000001,8256376.356000001
15645954.42,678226.9199999999,8162090.67
14892350.355999999,642805.8389999999,7767578.097499999
15892008.287999999,688451.5819999999,8290229.935
18222658.464999996,792446.398,9507552.431499999
19556432.235,847788.723,10202110.479
21987347.64,960438.324,11473892.982
22792033.619999997,999909.0,11895971.309999999
22525817.165,978443.9199999999,11752130.5425
24616046.229999997,1074199.651,12845122.940499999
25878214.503999993,1135302.7999999998,13506758.651999997
25949628.444,1138435.8,13544032.122
23247993.676,1002265.8019999999,12125129.739
16791278.938,723534.422,8757406.68
11541347.974,512240.13,6026794.052
7440702.339,332807.43299999996,3886754.886
5510140.684999999,243500.375,2876820.5299999993
4288377.059999999,191368.53999999998,2239872.7999999993
3834237.715,174153.848,2004195.7815
3778415.9699999997,171618.38400000002,1975017.177
5277443.598,244036.596,2760740.097
8585052.071999999,385462.26,4485257.165999999
13709615.744999997,599627.322,7154621.533499999
14876585.495999997,650429.217,7763507.356499999
15874756.919999998,694809.105,8284783.012499999
16251653.947999999,706383.2009999999,8479018.5745
15278586.413999997,665380.03,7971983.221999998
15139406.459999997,650701.0260000001,7895053.742999999
16029532.6,691822.0,8360677.3
16280615.988,709018.26,8494817.124
16286437.08,710884.6200000001,8498660.85
16794441.027,731130.0360000001,8762785.531499999
17625274.479999997,763712.4,9194493.439999998
17734093.598,770326.3699999999,9252209.984000001
19758795.714,860911.121,10309853.4175
21737687.526,946683.0210000001,11342185.273500001
20538880.756,897311.3080000001,10718096.032
14970598.649999999,656032.1249999999,7813315.387499999
11092081.751999998,482884.958,5787483.3549999995
8768440.044,391999.88099999994,4580219.962499999
6954775.215,304263.351,3629519.283
5513991.602,247998.01599999997,2880994.809
4892252.336999999,216195.07499999998,2554223.706
4807040.461999999,212429.44999999998,2509734.956
4764739.876,208999.18000000002,2486869.528
5675193.657,242647.17599999998,2958920.4165
7111211.382999999,306551.45599999995,3708881.4195
8222565.551999999,361715.78599999996,4292140.669
8559993.867,374041.23899999994,4467017.553
9448450.29,414044.025,4931247.1575
9212661.579,400234.725,4806448.152
9147927.85,400361.25,4774144.55
9938028.1,433806.1,5185917.1
9806848.191,433497.365,5120172.778
10536645.996,452304.78,5494475.387999999
10901966.958999999,475824.10199999996,5688895.530499999
11661503.840999998,508888.1519999999,6085195.996499999
11214137.952,481387.36,5847762.6559999995
12085615.081,527173.6309999999,6306394.356
11480248.004999999,499783.715,5990015.859999999
11673570.265999999,503270.10699999996,6088420.1865
9474290.189,407413.734,4940851.961499999
8178669.808,357378.736,4268024.272
5743953.885,246852.187,2995403.036
3682792.0080000004,157460.544,1920126.276
2753507.385,122765.67499999999,1438136.5299999998
2356055.4239999996,105138.81599999999,1230597.1199999999
2246158.2859999994,101428.562,1173793.4239999996
2652088.6339999996,114569.132,1383328.883
3608660.712,163481.48799999998,1886071.0999999999
4887314.424000001,216077.68800000002,2551696.0560000003
6639545.532000001,290999.097,3465272.3145000003
8100374.975,353590.475,4226982.725
9150671.592,394503.08400000003,4772587.338
9139627.224,400226.73600000003,4769926.9799999995
9380156.832,403743.632,4891950.232
9425283.355,411775.765,4918529.5600000005
9329517.408,407902.11600000004,4868709.762
10602262.943999998,461726.88,5531994.912
12050671.75,520097.5,6285384.625
13746246.939999998,597484.9049999999,7171865.9224999985
16839413.915999997,725726.781,8782570.348499998
18997916.839999996,817684.76,9907800.799999999
18651752.266,802785.574,9727268.92
15833188.0,683298.0,8258243.0
12145356.908,525772.41,6335564.659
8404316.0,360760.0,4382538.0
5789628.011,250621.07100000003,3020124.541
4513082.055,204454.07,2358768.0625
3833926.3189999997,176696.695,2005311.5069999998
3765557.536,162670.528,1964114.032
3938983.178,170162.444,2054572.811
5179101.9629999995,234626.46199999997,2706864.2125
8103575.009,353803.161,4228689.085
12129193.108999997,526940.475,6328066.7919999985
14011442.099,607463.003,7309452.551
15491827.530000001,671058.54,8081443.035
15791616.525999999,678910.547,8235263.536499999
15048597.597999997,654391.458,7851494.527999999
15579892.789999995,677520.788,8128706.788999998
17692384.839999996,771424.16,9231904.499999998
18677837.976,805172.04,9741505.008
19594077.048,852756.788,10223416.918
20401674.984,886765.158,10644220.071
21029386.956,908995.098,10969191.027
23327126.544999998,1001885.355,12164505.95
26695520.768,1158271.904,13926896.336
26986284.08,1170887.615,14078585.847499998
23204845.184,1006651.888,12105748.536
16359324.599999998,712574.2,8535949.399999999
10958640.77,479214.561,5718927.6655
7533235.449999999,342709.37,3937972.4099999997
5743825.731000001,253827.22500000003,2998826.478
4445676.902999999,199406.62799999997,2322541.7654999993
3897384.8399999994,163445.662,2030415.2509999997
4251576.385,193109.672,2222343.0285
6702991.131,295626.912,3499309.0215
9834680.492,435557.486,5135118.989
15312558.36,671667.0,7992112.68
18635198.751999997,808415.5639999999,9721807.157999998
21236027.224,923030.5380000002,11079528.881
24171391.450000003,1053809.175,12612600.312500002
23938292.568,1039437.0719999999,12488864.82
24374517.894,1055829.492,12715173.693
26831429.216999996,1164997.242,13998213.229499998
27507355.652999997,1194345.3779999998,14350850.515499998
26077588.012,1136914.338,13607251.174999999
23561246.015999995,1020391.6799999999,12290818.847999997
22318868.709,959915.1780000001,11639391.9435
23831426.4,1031977.97,12431702.184999999
24389210.663999997,1062146.28,12725678.472
25617892.607999995,1121248.352,13369570.479999997
21188119.456,919164.092,11053641.774
14530622.585,634936.445,7582779.515000001
9423892.568999998,411448.401,4917670.484999999
7606899.899999999,342992.646,3974946.2729999996
4905820.994999999,221762.175,2563791.5849999995
3750571.084,170030.536,1960300.8099999998
3939602.4850000003,178939.592,2059271.0385000003
4465781.668,195771.754,2330776.7109999997
6127417.375,263046.235,3195231.805
9934924.132,434589.96699999995,5184757.0495
15582771.080999998,675209.655,8128990.367999999
18631067.312,808352.468,9719709.889999999
21176165.71,918819.104,11047492.407
21617316.303999998,940033.584,11278674.943999998
20075373.879999995,871056.5119999999,10473215.195999997
20219301.9,870254.1,10544778.0
22633129.845,972545.542,11802837.6935
25635315.471,1109986.098,13372650.784500001
26998815.492,1164864.525,14081840.008499999
23481727.407999996,1020640.5959999999,12251184.001999998
22368427.58,976117.646,11672272.613
22879390.031999998,984781.8319999999,11932085.931999998
24607595.709999997,1079559.5,12843577.604999999
